시군구명,시설종류,시설명,장기요양지정기관 여부,도로명 주소,지번 주소,전화번호,FAX번호,우편번호,입소정원,입소현원-계,입소현원-남자,입소현원-여자,입소현원-등급내(시설급여1~5급),입소현원-등급외,입소현원-기초수급자,입소현원-기초수급자외,종사자정원,종사자현원-계,종사자현원-남자,종사자현원-여자,종사자현원-정규직,종사자현원-비정규직,설치일자,설치주체-지자체,설치주체-민간,운영주체-구분,운영주체-법인(단체)명,영리/비영리,비고,WGS84위도,WGS84경도
김포시,노인요양시설(개정법),사랑의 뜨락,지정,경기도 김포시 월곶면 점동로 65-139,경기도 김포시 월곶면 갈산리 288-2번지,031-989-6506,031-989-6507,10022,28,23,4,19,5,18,4,19,11,11,1,10,0,11,2005-10-21,,개인,개인,,영리,,37.72178169,126.5669253
김포시,노인요양시설(개정법),삼성요양원,지정,경기도 김포시 양촌읍 양곡1로 65,경기도 김포시 양촌읍 양곡리 443번지,031-983-9971,031-983-9984,10059,48,49,14,35,15,34,15,34,29,29,1,28,0,29,2013-03-28,,개인,개인,,영리,,37.65621436,126.6228943
김포시,노인요양시설(개정법),삼성훼밀리요양원,지정,경기도 김포시 양촌읍 김포한강4로278번길 49-27,경기도 김포시 양촌읍 석모리 376-1번지,031-984-1336,031-984-1307,10064,99,100,35,65,21,79,14,86,59,59,9,50,0,59,2017-08-01,,개인,개인,,영리,,37.65437843,126.6526618
김포시,노인요양공동생활가정,성지소망의 집,지정,,경기도 김포시 풍무동 740번지 장릉마을삼성아파트,070-7522-1858,031-987-0633,10118,9,8,2,6,0,8,3,5,8,8,2,6,0,8,2012-05-09,,개인,개인,,영리,,37.60557578,126.7099106
김포시,노인요양시설(개정법),실로원,지정,경기도 김포시 고촌읍 태리로 73-6,경기도 김포시 고촌읍 태리 291-4번지,031-986-6422,031-986-6424,10128,21,21,0,21,6,15,1,20,15,15,1,14,0,15,2005-10-05,,개인,개인,,영리,,37.60458264,126.7478292
김포시,노인요양공동생활가정,아름다운 요양원,지정,경기도 김포시 청송로 18,경기도 김포시 장기동 1342번지,031-981-8079,070-8267-6044,10080,9,8,2,6,1,7,0,8,8,8,2,6,0,8,2013-05-23,,개인,개인,,영리,,37.64716196,126.6682758
김포시,노인요양시설(개정법),아름다운집,지정,경기도 김포시 대곶면 대곶남로560번길 100,경기도 김포시 대곶면 대능리 172-2번지,031-987-9685,031-987-8364,10045,74,75,13,62,23,52,25,50,49,50,46,4,0,50,2005-10-21,,사회복지법인,사회복지법인,사회복지법인 기독교대한성결교회 사회사업유지재단,비영리,,37.63332753,126.6057796
김포시,노인요양시설(개정법),에덴동산요양원,지정,경기도 김포시 고촌읍 태리로47번길 49,경기도 김포시 고촌읍 태리 261-4번지,031-985-2543,031-986-2543,10128,16,16,0,16,6,10,4,12,12,12,1,11,0,12,2005-10-21,,개인,개인,,영리,,37.60394162,126.75141
김포시,노인요양시설(개정법),연세노인전문요양원,지정,경기도 김포시 북변1로 24,경기도 김포시 북변동 235-1번지,031-996-9906,031-996-9907,10101,48,47,3,44,8,39,5,42,33,33,4,29,0,33,2010-03-01,,개인,개인,,영리,,37.62682552,126.7046391
김포시,노인요양공동생활가정,연세새롬요양원,지정,경기도 김포시 통진읍 조강로36번길 12-10,경기도 김포시 통진읍 서암리 714-65번지,,,10018,9,0,0,0,0,0,0,0,0,0,0,0,0,0,2008-10-30,,개인,개인,,영리,,37.68959781,126.6019765
김포시,노인요양공동생활가정,온누리요양원,지정,경기도 김포시 북변중로 42,경기도 김포시 북변동 404-24번지,031-998-6699,031-998-6690,10098,8,9,0,9,3,6,1,8,8,8,2,6,0,8,2009-07-29,,개인,개인,,영리,,37.62546545,126.7120188
김포시,노인요양시설(개정법),우슬초요양원,지정,경기도 김포시 대곶면 용두로18번길 30,경기도 김포시 대곶면 초원지리 347-1번지,031-982-8162,031-982-8160,10038,26,26,6,20,6,20,4,22,17,17,2,15,0,17,2016-06-01,,개인,개인,,영리,,37.65685405,126.5985035
김포시,노인요양공동생활가정,정다운집,지정,경기도 김포시 월곶면 고양로 218-26,경기도 김포시 월곶면 고양리 211-14번지,031-998-3218,031-998-5232,10025,9,10,0,10,1,9,1,9,6,6,2,4,0,6,2010-04-09,,개인,개인,,영리,,37.69484323,126.5340662
김포시,노인요양시설(개정법),지담요양원,지정,경기도 김포시 월곶면 김포대로2918번길 60,경기도 김포시 월곶면 포내리 145-7번지,031-997-8836,031-997-8884,10020,73,47,22,25,14,33,12,35,28,28,11,17,0,28,2016-05-09,,개인,개인,,영리,,37.72195146,126.540542
김포시,노인요양시설(개정법),진솔요양원,지정,경기도 김포시 북변중로 70,경기도 김포시 북변동 289-4번지,031-982-8900,031-986-8575,10098,43,39,19,20,13,26,2,37,32,32,3,29,0,32,2015-06-19,,개인,개인,,영리,,37.6269912,126.709634
김포시,노인요양공동생활가정,참살이행복동산,지정,경기도 김포시 대곶면 산자뫼로104번길 19-26,경기도 김포시 대곶면 송마리 810번지,031-983-8562,031-983-8564,10040,9,9,3,6,2,7,4,5,6,6,2,4,0,6,2017-10-01,,개인,개인,,영리,,37.65623617,126.5642604
김포시,노인요양공동생활가정,초대요양원,지정,,경기도 김포시 풍무동 147번지 양도마을서해아파트,070-7766-6677,031-997-1092,10114,9,6,0,6,0,6,1,5,4,4,2,2,0,4,2005-10-21,,개인,개인,,영리,,37.60558397,126.7244629
김포시,노인요양공동생활가정,튼튼한,지정,,경기도 김포시 풍무동 147번지 양도마을서해아파트,031-998-5113,031-982-5892,10114,9,6,2,4,4,2,2,4,5,5,1,4,0,5,2016-10-17,,개인,개인,,영리,,37.60558397,126.7244629
김포시,노인요양공동생활가정,하늘채요양원1,지정,경기도 김포시 하성면 금포로1915번길 5,경기도 김포시 하성면 전류리 67-13번지,031-984-6004,031-984-6004,10013,9,6,2,4,2,4,0,6,5,5,1,4,0,5,2015-05-01,,개인,개인,,영리,,37.69706715,126.6622803
김포시,노인요양공동생활가정,하늘채요양원2,지정,경기도 김포시 하성면 금포로1915번길 5,경기도 김포시 하성면 전류리 67-13번지,031-984-1336,031-984-6004,10013,7,6,0,6,2,4,0,6,5,5,2,3,0,5,2015-05-01,,개인,개인,,영리,,37.69706715,126.6622803
김포시,노인요양공동생활가정,효담요양원,지정,경기도 김포시 청송로 18,경기도 김포시 장기동 1342번지,031-991-1966,031-991-1977,10080,9,5,0,5,2,3,0,5,7,7,2,5,0,7,2013-08-12,,개인,개인,,영리,,37.64716196,126.6682758
남양주시,노인요양공동생활가정,"""A+""우리사랑요양센터",지정,경기도 남양주시 오남읍 진건오남로797번길 11,경기도 남양주시 오남읍 양지리 106-3번지,031-5270-2774,031-5720-6366,12045,9,9,1,8,8,1,1,8,5,7,0,7,7,0,2015-12-14,,개인,개인,,영리,,37.69813138,127.2010278
남양주시,노인요양공동생활가정,(덕소)한사랑너싱홈,지정,경기도 남양주시 와부읍 수레로9번길 11,경기도 남양주시 와부읍 덕소리 483번지,031-576-0122,0303-094-0122,12205,9,9,2,7,9,0,0,9,5,7,2,5,1,6,2013-10-14,,개인,개인,,영리,2018.7.1. 폐업,37.58756166,127.2130074
남양주시,노인요양시설(개정법),(주)남양실버홈 효와수요양원,지정,경기도 남양주시 사릉로 13,경기도 남양주시 금곡동 404-257번지,031-5950-1674,031-5950-1679,12234,75,72,13,59,72,0,8,64,45,50,4,46,17,33,2013-01-18,,그외법인,주식회사,㈜남양실버홈효와수요양원,영리,,37.63450401,127.2069765
남양주시,노인요양공동생활가정,(주)사랑요양원,지정,경기도 남양주시 늘을3로 65-6,경기도 남양주시 호평동 617-3번지,031-5110-5203,031-5910-1074,12145,9,9,2,7,9,0,1,8,5,9,1,8,8,1,2017-01-01,,그외법인,주식회사,㈜사랑복지센터,영리,,37.65963601,127.2475266
남양주시,노인요양시설(개정법),(주)성요한요양원,지정,경기도 남양주시 미금로 22,경기도 남양주시 다산동 4294-10번지,031-5580-7373,031-5580-7447,12254,46,46,12,34,46,0,7,39,28,29,2,27,0,29,2010-12-03,,그외법인,주식회사,㈜세광실업,영리,,37.60680866,127.1524845
남양주시,노인요양시설(개정법),(평내)행복한요양원2,지정,경기도 남양주시 경춘로1256번길 10,경기도 남양주시 평내동 578-2번지,031-5580-3400,031-5560-9500,12223,40,34,8,26,34,0,5,29,21,21,2,19,21,0,2014-10-01,,개인,개인,,영리,,37.6455889,127.2346427
남양주시,노인요양공동생활가정,1004노인요양센터,지정,경기도 남양주시 화도읍 먹갓로 45,경기도 남양주시 화도읍 묵현리 455-5번지,031-5940-6070,031-5940-6075,12169,9,8,2,6,8,0,0,8,5,7,1,6,6,1,2013-07-02,,개인,개인,,영리,,37.6581366,127.2739949
남양주시,노인요양시설(개정법),A+서울실버노인전문요양원,지정,경기도 남양주시 와부읍 석실로율석길 95,경기도 남양주시 와부읍 율석리 493번지,031-5770-7076,031-5770-8831,12201,29,29,4,25,29,0,14,15,17,19,2,17,17,2,2015-08-13,,개인,개인,,영리,,37.61584057,127.2194977
남양주시,노인요양시설(개정법),A0 성림케어센터,지정,경기도 남양주시 화도읍 먹갓로 78,경기도 남양주시 화도읍 묵현리 508번지,031-5550-2002,031-5110-3564,12157,82,72,17,55,71,1,7,65,44,45,4,41,12,33,2013-07-09,,개인,개인,,영리,,37.66052708,127.2727229
남양주시,노인요양시설(개정법),가나안요양원,지정,경기도 남양주시 오남읍 진건오남로 508,경기도 남양주시 오남읍 오남리 475-8번지,031-574-5005,031-574-3452,12050,20,15,5,10,15,0,4,11,11,11,2,9,9,2,2011-02-28,,개인,개인,,영리,,37.67854876,127.2090242
남양주시,노인요양공동생활가정,고향의봄요양원,지정,경기도 남양주시 진접읍 해밀예당1로 220,경기도 남양주시 진접읍 금곡리 1042번지,031-5720-6724,031-5740-6724,12059,9,8,4,4,8,0,0,8,5,8,1,7,0,8,2016-09-12,,개인,개인,,영리,,37.71999543,127.2023564
남양주시,노인요양시설(개정법),광명노인요양원,지정,경기도 남양주시 진접읍 팔야산단로57번길 37,경기도 남양주시 진접읍 팔야리 236-3번지,031-5270-4684,031-5290-0118,12017,29,26,9,17,25,1,8,18,15,18,5,13,17,1,2008-06-13,,개인,개인,,영리,,37.75004784,127.2384174
남양주시,노인요양시설(개정법),금곡요양원,지정,경기도 남양주시 금곡로 11-1,경기도 남양주시 금곡동 682-30번지,031-5110-2929,031-5110-2029,12234,45,42,8,34,40,2,5,37,26,27,3,24,0,27,2014-06-17,,개인,개인,,영리,,37.63352678,127.2041642
남양주시,노인요양시설(개정법),금곡햇살요양원,지정,경기도 남양주시 사릉로 14,경기도 남양주시 금곡동 416-1번지,031-5930-7333,031-5950-9333,12237,28,25,7,18,25,0,4,21,15,16,2,14,15,1,2017-07-01,,개인,개인,,영리,,37.63422351,127.2076668
남양주시,노인요양공동생활가정,금빛요양원,지정,경기도 남양주시 화도읍 가곡로112번길 11-1,경기도 남양주시 화도읍 가곡리 393-45번지,031-553-5000,070-8118-5000,12032,9,5,0,5,5,0,0,5,5,6,1,5,0,6,2017-11-13,,개인,개인,,영리,,37.68935487,127.3002186
남양주시,노인요양시설(개정법),기쁨노인전문요양원,지정,경기도 남양주시 늘을1로 145,경기도 남양주시 호평동 244번지,031-5910-1166,031-5910-1167,12142,45,30,9,21,30,0,13,17,19,22,1,21,21,1,2016-08-01,,개인,개인,,영리,,37.66244409,127.2445778
남양주시,노인요양시설(개정법),꿈사랑그린요양원,지정,경기도 남양주시 진접읍 진벌로119번길 2,경기도 남양주시 진접읍 진벌리 523-4번지,031-5280-0936,031-5280-7763,12021,48,47,10,37,47,0,13,34,26,31,3,28,24,7,2014-05-30,,개인,개인,,영리,,37.74354493,127.2185532
남양주시,노인요양시설(개정법),꿈사랑실버요양원,지정,경기도 남양주시 진접읍 주곡로 154-18,경기도 남양주시 진접읍 금곡리 580번지,031-5730-5575,031-5730-6575,12051,70,65,21,44,65,0,11,54,41,41,6,35,41,0,2016-04-01,,개인,개인,,영리,,37.72699418,127.2085799
남양주시,노인요양시설(개정법),남양주 보훈요양원,지정,경기도 남양주시 덕송2로 71,경기도 남양주시 별내동 819번지,031-5790-7000,031-5790-7070,12097,206,206,141,65,206,0,1,205,118,118,16,102,25,93,2014-12-22,,그외법인,기타,한국보훈복지의료공단,비영리,,37.66905077,127.1176201
남양주시,노인요양시설(개정법),남양주나눔요양원,지정,경기도 남양주시 진접읍 금강로1521번길 22-6,경기도 남양주시 진접읍 장현리 71-20번지,031-5750-0004,031-5750-4949,12005,118,31,17,14,30,1,3,28,19,24,5,19,0,24,2017-01-26,,개인,개인,,영리,,37.7277171,127.1911131
남양주시,노인요양시설(개정법),남양주보은요양원,지정,경기도 남양주시 별내3로 322,경기도 남양주시 별내동 826-8번지,031-5560-8200,031-5560-8201,12097,29,28,5,23,28,0,3,25,17,19,3,16,19,0,2016-04-11,,개인,개인,,영리,,37.6661046,127.1176269
남양주시,노인요양공동생활가정,남양주봄나래요양원,지정,경기도 남양주시 수동면 지둔로445번길 11,경기도 남양주시 수동면 지둔리 202번지,031-5630-2107,031-5110-2107,12028,9,9,0,9,9,0,6,3,5,8,1,7,8,0,2013-11-25,,개인,개인,,영리,,37.72213459,127.3026521
남양주시,노인요양시설(개정법),남양주요양원,지정,경기도 남양주시 수동면 비룡로1243번길 62,경기도 남양주시 수동면 수산리 434-13번지,031-5110-1127,031-5110-3991,12026,58,54,23,31,54,0,9,45,0,36,10,26,36,0,2013-12-03,,그외법인,주식회사,마석복지센터㈜,영리,,37.73224113,127.2890233
남양주시,노인요양시설(개정법),남양주큰사랑실버요양원,지정,경기도 남양주시 화도읍 경춘로 1929,경기도 남양주시 화도읍 창현리 503-18번지,031-5910-2448,031-5930-4602,12179,40,31,10,21,31,0,9,22,19,20,2,18,18,2,2014-02-11,,개인,개인,,영리,,37.65188689,127.3025508
남양주시,노인요양시설(개정법),남양주해피트리요양원,지정,경기도 남양주시 경춘로 1260,경기도 남양주시 평내동 579번지,031-5910-6100,031-5910-6102,12223,29,29,8,21,29,0,6,23,17,18,1,17,18,0,2017-02-20,,개인,개인,,영리,,37.6466158,127.2347478
남양주시,노인요양시설(개정법),남양주효녀심청이요양원,지정,경기도 남양주시 오남읍 양지로281번길 10,경기도 남양주시 오남읍 양지리 660-10번지,031-5750-7123,031-5730-3123,12047,29,23,6,17,20,3,2,21,16,16,2,14,15,1,2017-07-07,,개인,개인,,영리,,37.69932641,127.1920278
남양주시,노인요양시설(개정법),노블레스요양원,지정,경기도 남양주시 별내3로 336,경기도 남양주시 별내동 826-2번지,031-5280-4327,031-5280-4328,12097,49,48,5,43,48,0,5,43,31,31,2,29,3,28,2015-11-10,,개인,개인,,영리,,37.66713238,127.1169257
남양주시,노인요양시설(개정법),노인전문요양시설 수진사자비원,지정,경기도 남양주시 천마산로 109-30,경기도 남양주시 호평동 342-7번지,031-5910-5000,031-5910-7766,12141,57,52,7,45,51,1,16,36,34,37,6,31,9,28,2013-06-13,,그외법인,재단법인,재단법인 한국불교총화종유지재단,비영리,,37.67118914,127.2505228
남양주시,노인요양시설(개정법),뉴비전요양원,지정,경기도 남양주시 오남읍 진건오남로 508,경기도 남양주시 오남읍 오남리 475-8번지,031-5270-4124,031-5270-4125,12050,13,13,0,13,12,1,5,8,10,11,1,10,11,0,2016-04-22,,개인,개인,,영리,,37.67854876,127.2090242
남양주시,노인요양시설(개정법),늘사랑실버케어센터,지정,경기도 남양주시 경춘로 1260,경기도 남양주시 평내동 579번지,031-5910-8883,031-5910-8823,12223,29,27,7,20,26,1,4,23,16,18,3,15,3,15,2012-02-03,,개인,개인,,영리,,37.6466158,127.2347478
남양주시,노인요양시설(개정법),늘소망요양원,지정,경기도 남양주시 수동면 축령산로 272-20,경기도 남양주시 수동면 외방리 265번지,031-5590-8263,031-5590-8262,12025,26,25,5,20,25,0,7,18,14,15,4,11,15,0,2015-10-02,,개인,개인,,영리,,37.74985367,127.3074387
남양주시,노인요양공동생활가정,늘푸른요양원,지정,경기도 남양주시 화도읍 가곡로89번길 41,경기도 남양주시 화도읍 가곡리 247-17번지,031-5910-3988,031-5910-3978,12032,9,7,0,7,7,0,4,3,5,6,1,5,6,0,2014-03-14,,개인,개인,,영리,,37.68435692,127.299269
남양주시,노인요양공동생활가정,늘푸른효자원,지정,경기도 남양주시 화도읍 가곡로89번길 45,경기도 남양주시 화도읍 가곡리 247-34번지,031-5910-2915,031-5920-2910,12032,9,3,1,2,3,0,1,2,3,4,1,3,3,1,2017-11-01,,개인,개인,,영리,,37.68402343,127.2993244
남양주시,노인요양공동생활가정,다사랑 요양원,지정,경기도 남양주시 와부읍 수레로1번길 16,경기도 남양주시 와부읍 덕소리 487-3번지,031-5210-7966,031-5210-7966,12205,9,9,7,2,9,0,2,7,5,7,3,4,6,1,2017-12-07,,개인,개인,,영리,,37.58797587,127.2131445
남양주시,노인요양공동생활가정,다솜요양원1호점,지정,경기도 남양주시 와부읍 덕소로 278,경기도 남양주시 와부읍 도곡리 1062-18번지,031-5760-5357,031-5760-5358,12276,9,9,0,9,9,0,0,9,5,7,2,5,6,1,2017-01-01,,개인,개인,,영리,,37.57709625,127.225589
남양주시,노인요양공동생활가정,다솜요양원2호점,지정,경기도 남양주시 와부읍 덕소로 278,경기도 남양주시 와부읍 도곡리 1062-18번지,031-5760-5357,031-5760-5358,12276,9,9,0,9,9,0,2,7,5,6,1,5,6,0,2017-01-01,,개인,개인,,영리,,37.57709625,127.225589
남양주시,노인요양시설(개정법),더 연세실버전문요양원,지정,경기도 남양주시 평내로29번길 41,경기도 남양주시 평내동 578-3번지,031-5950-2601,031-5950-0022,12223,80,61,19,42,59,2,9,52,37,42,3,39,0,42,2013-01-04,,사회복지법인,사회복지법인,더연세실버전문요양원,비영리,,37.6453361,127.2349138
남양주시,노인요양공동생활가정,덕소노인요양원,지정,,경기도 남양주시 와부읍 덕소리 462-50번지 세양아르비채리버,031-5770-8030,031-5210-6632,12205,9,7,1,6,7,0,1,6,5,7,1,6,3,4,2016-04-01,,개인,개인,,영리,,37.58728507,127.2114782
남양주시,노인요양시설(개정법),동부실버요양원,지정,경기도 남양주시 경춘로 452,경기도 남양주시 다산동 3129-58번지,031-5670-9966,031-5670-9968,12258,29,23,5,18,22,1,2,21,17,15,1,14,1,14,2013-03-07,,개인,개인,,영리,,37.60878525,127.1635645
