시군명,시설명,이용회원수,도로명 주소,지번 주소,우편번호,전화번호,설치일자,관할기관명,관할담당부서명,관할연락처,비고,WGS84위도,WGS84경도
광주시,탄벌우림아파트,22,,경기도 광주시 탄벌동 762번지 우림루미아트아파트,12747,031-798-0092,,송정동 행정복지센터,노인장애인과,031-760-2844,,37.42122283,127.2404452
광주시,탄벌파라다이스아파트,67,,경기도 광주시 탄벌동 1-3번지 탄벌동파라다이스아파트,12745,031-797-7999,,송정동 행정복지센터,노인장애인과,031-760-2844,,37.41758249,127.2536731
광주시,탄벌현대아파트,58,,경기도 광주시 탄벌동 40번지 탄벌리현대아파트,12750,031-764-1881,,송정동 행정복지센터,노인장애인과,031-760-2844,,37.41666719,127.2475926
광주시,태전1통,50,경기도 광주시 고불로 67,경기도 광주시 태전동 261-49번지,12785,031-768-3606,2019-09-01,광남동 행정복지센터,노인장애인과,031-760-2844,,37.39241899,127.2306201
광주시,태전2통,20,경기도 광주시 고불로 109-6,경기도 광주시 태전동 276-5번지,12785,031-767-0946,2019-07-03,광남동 행정복지센터,노인장애인과,031-760-2844,,37.39283344,127.225901
광주시,퇴촌분회,40,경기도 광주시 퇴촌면 산수로 1347,경기도 광주시 퇴촌면 오리 73-1번지,12711,,1998-04-15,퇴촌면 행정복지센터,노인장애인과,031-760-2844,,37.47435853,127.3057747
광주시,파발,20,경기도 광주시 중앙로 170,경기도 광주시 송정동 594-5번지 지층,12743,,,송정동 행정복지센터,노인장애인과,031-760-2844,,37.41472807,127.2570636
광주시,하번천리,73,경기도 광주시 남한산성면 은골길 1,경기도 광주시 남한산성면 하번천리 285-1번지,12705,031-764-4767,1988-12-30,남한산성 행정복지센터,노인장애인과,031-760-2844,,37.43799544,127.279583
광주시,하열미리,53,경기도 광주시 곤지암읍 벌열미길 5,경기도 광주시 곤지암읍 열미리 466-1번지,12717,031-761-9783,,곤지암읍 행정복지센터,노인장애인과,031-760-2844,,37.35545934,127.3674653
광주시,하오향리,24,경기도 광주시 곤지암읍 가마을길9번길 20,경기도 광주시 곤지암읍 오향리 400-27번지,12718,031-769-5655,2019-09-07,곤지암읍 행정복지센터,노인장애인과,031-760-2844,,37.35825983,127.3766556
광주시,학동1리,30,경기도 광주시 초월읍 동막골길 304,경기도 광주시 초월읍 학동리 14-29번지,12731,031-763-7564,1998-09-22,초월읍 행정복지센터,노인장애인과,031-760-2844,,37.3938138,127.3406387
광주시,학동2리,32,경기도 광주시 초월읍 동막골길 135-12,경기도 광주시 초월읍 학동리 180번지,12731,031-764-6685,2010-03-04,초월읍 행정복지센터,노인장애인과,031-760-2844,,37.38267039,127.3303025
광주시,학동3리,42,경기도 광주시 초월읍 하오개길79번길 11,경기도 광주시 초월읍 학동리 356-1번지,12731,031-762-6688,1987-08-01,초월읍 행정복지센터,노인장애인과,031-760-2844,,37.37623443,127.3313019
광주시,해태아파트(경안10통),20,,경기도 광주시 경안동 185-1번지 해태그린아파트,12763,031-769-7827,2000-01-01,경안동 행정복지센터,노인장애인과,031-760-2844,,37.40716616,127.2497303
광주시,현대(아),26,,경기도 광주시 장지동 692-61번지,12780,031-797-4115,,광남동 행정복지센터,노인장애인과,031-760-2844,,37.39275436,127.2342347
광주시,현대모닝사이드1차1단지A,15,경기도 광주시 오포읍 신현로 65-14,경기도 광주시 오포읍 신현리 681-4번지 현대모닝사이드1차1단지아파트,12771,031-603-2425,2002-06-12,오포읍 행정복지센터,노인장애인과,031-760-2844,,37.36161775,127.1549878
광주시,현대모닝사이드1차2단지A,12,경기도 광주시 오포읍 신현로 65-24,경기도 광주시 오포읍 신현리 681-3번지 현대모닝사이드1차2단지아파트,12771,031-609-9214,2002-01-08,오포읍 행정복지센터,노인장애인과,031-760-2844,,37.36300496,127.1552615
광주시,현대모닝사이드2차A,21,,경기도 광주시 오포읍 신현리 588-1번지 현대모닝사이드2차아파트,12771,031-602-0185,2002-09-16,오포읍 행정복지센터,노인장애인과,031-760-2844,,37.36770051,127.1611525
광주시,현절사(경안2통),18,경기도 광주시 중앙로145번길 9,경기도 광주시 경안동 73-29번지 한신빌딩 3층,12755,031-765-2838,2006-01-24,경안동 행정복지센터,노인장애인과,031-760-2844,,37.41245056,127.2561184
광주시,현진에버빌,30,,경기도 광주시 곤지암읍 삼리 679번지 현진에버빌아파트,12800,031-798-0270,2004-06-28,곤지암읍 행정복지센터,노인장애인과,031-760-2844,,37.35576382,127.3279169
광주시,회덕1통,45,경기도 광주시 회덕길 1,경기도 광주시 회덕동 424-9번지,12766,,,송정동 행정복지센터,노인장애인과,031-760-2844,,37.42842104,127.2408408
광주시,회덕대주아파트,21,,경기도 광주시 회덕동 441번지 회덕동대주파크빌,12766,031-761-3451,,송정동 행정복지센터,노인장애인과,031-760-2844,,37.43022377,127.2492863
광주시,회덕주원타운,30,경기도 광주시 회덕길 19-40,경기도 광주시 회덕동 246-1번지 주원타운 110동 B01호,12766,,,송정동 행정복지센터,노인장애인과,031-760-2844,,37.43083866,127.2393796
구리시,LG원앙,26,,경기도 구리시 수택동 854-2번지,11940,031-552-2405,1996-01-02,구리시청,사회복지과,031-550-2261,,37.58909369,127.1390435
구리시,LH갈매1단지,73,,경기도 구리시 갈매동 573번지,11901,031-528-0198,2016-11-30,구리시청,사회복지과,031-550-2261,,37.63233238,127.12154
구리시,SK신일,27,경기도 구리시 검배로 42,경기도 구리시 수택동 486-4번지,11932,031-514-1616,2001-01-10,구리시청,사회복지과,031-550-2261,,37.59739538,127.143588
구리시,가능골,20,경기도 구리시 안골로20번길 33,경기도 구리시 교문동 750번지,11935,031-564-4930,1996-01-01,구리시청,사회복지과,031-550-2261,,37.59542499,127.1333481
구리시,간촌1,32,경기도 구리시 동구릉로 104-18,경기도 구리시 인창동 509번지,11918,031-563-4276,1973-01-01,구리시청,사회복지과,031-550-2261,,37.60830612,127.1358961
구리시,간촌2,25,경기도 구리시 동구릉로 104-18,경기도 구리시 인창동 509번지,11918,031-567-7069,1995-09-30,구리시청,사회복지과,031-550-2261,,37.60830612,127.1358961
구리시,갈매2이스트힐,31,,경기도 구리시 갈매동 569번지 LH이스트힐,11901,031-575-3101,2017-03-08,구리시청,사회복지과,031-550-2261,,37.63538788,127.1203439
구리시,갈매3,49,경기도 구리시 갈매길 126,경기도 구리시 갈매동 493번지,11903,031-571-7427,1995-01-01,구리시청,사회복지과,031-550-2261,,37.63002559,127.1125415
구리시,갈매3단지,48,,경기도 구리시 갈매동 590번지 한라비발디,11901,031-529-2485,2016-12-13,구리시청,사회복지과,031-550-2261,,37.63569462,127.1199252
구리시,갈매더샵나인힐스,45,,경기도 구리시 갈매동 665번지 갈매더샵나인힐스,11902,031-574-8279,2017-08-09,구리시청,사회복지과,031-550-2261,,37.62542246,127.1116285
구리시,건영,26,,경기도 구리시 인창동 474번지 건영아파트,11914,031-566-1911,1994-01-01,구리시청,사회복지과,031-550-2261,,37.61233262,127.1366508
구리시,검배주공,25,,경기도 구리시 수택동 879번지,11944,031-558-0410,1988-02-10,구리시청,사회복지과,031-550-2261,,37.59514139,127.152178
구리시,교문,33,경기도 구리시 경춘로162번길 35,경기도 구리시 교문동 220번지,11925,031-566-3802,1987-08-10,구리시청,사회복지과,031-550-2261,,37.59869567,127.1332293
구리시,교문금호어울림,20,,경기도 구리시 교문동 828번지 금호어울림아파트,11952,031-554-4321,2011-07-13,구리시청,사회복지과,031-550-2261,,37.59976341,127.1290073
구리시,교문아파트,25,,경기도 구리시 교문동 809-3번지,11939,031-551-6682,1995-01-01,구리시청,사회복지과,031-550-2261,,37.58880949,127.1354312
구리시,구인,30,,경기도 구리시 인창동 514-1번지,11920,031-569-5523,1999-05-22,구리시청,사회복지과,031-550-2261,,37.60691974,127.134897
구리시,궁말,35,경기도 구리시 동구릉로30번길 25-8,경기도 구리시 인창동 566번지,11923,031-552-7555,2005-07-19,구리시청,사회복지과,031-550-2261,,37.60292069,127.1337349
구리시,금호1,31,,경기도 구리시 교문동 820번지,11949,031-516-7333,2002-01-01,구리시청,사회복지과,031-550-2261,,37.58653234,127.1333439
구리시,금호베스트,23,,경기도 구리시 수택동 877번지 장자마을금호베스트빌아파트,11948,031-557-5683,1992-11-28,구리시청,사회복지과,031-550-2261,,37.58542674,127.1390142
구리시,금호어울림,27,,경기도 구리시 수택동 542번지 수택동금호어울림,11930,031-552-5842,1994-06-17,구리시청,사회복지과,031-550-2261,,37.59997712,127.1469561
구리시,남양I좋은집,24,,경기도 구리시 수택동 550번지 남양아이좋은집,11930,031-568-0116,1997-12-08,구리시청,사회복지과,031-550-2261,,37.59994712,127.149368
구리시,내동,43,경기도 구리시 동구릉로389번길 58-9,경기도 구리시 사노동 270-1번지,11905,031-572-9953,1997-04-12,구리시청,사회복지과,031-550-2261,,37.63311559,127.1388405
구리시,다우림,24,,경기도 구리시 인창동 704번지 다우림아파트,11919,031-551-9995,1997-02-20,구리시청,사회복지과,031-550-2261,,37.60886175,127.130427
구리시,담터1,40,경기도 구리시 담터길51번길 36-9,경기도 구리시 갈매동 191-4번지,11900,,1997-05-19,구리시청,사회복지과,031-550-2261,,37.64033724,127.1172586
구리시,담터2,41,경기도 구리시 담터길51번길 36-9,경기도 구리시 갈매동 191-4번지,11900,,1997-02-11,구리시청,사회복지과,031-550-2261,,37.64033724,127.1172586
구리시,대림2차,30,,경기도 구리시 인창동 705번지 인창2차이-편한세상,11914,031-562-0993,1989-07-10,구리시청,사회복지과,031-550-2261,,37.61036071,127.1355713
구리시,대림영풍,29,,경기도 구리시 토평동 955번지 토평마을e편한세상아파트,11948,031-558-1827,2009-08-12,구리시청,사회복지과,031-550-2261,,37.58598057,127.143091
구리시,대림한숲,25,,경기도 구리시 수택동 854번지,11940,031-565-9915,1996-01-01,구리시청,사회복지과,031-550-2261,,37.59039082,127.1392836
구리시,대명,35,경기도 구리시 동구릉로30번길 33,경기도 구리시 인창동 610-20번지,11923,031-566-7774,1992-01-01,구리시청,사회복지과,031-550-2261,,37.60253312,127.1338701
구리시,대명빌리지,22,,경기도 구리시 교문동 765번지,11936,031-567-5065,1995-01-01,구리시청,사회복지과,031-550-2261,,37.59278475,127.1336832
구리시,더샵2,23,,경기도 구리시 인창동 714번지 구리더샵그린포레,11951,031-558-5507,2016-08-12,구리시청,사회복지과,031-550-2261,,37.60189798,127.1297017
구리시,덕현,36,,경기도 구리시 교문동 808번지 덕현아파트,11938,031-556-8843,1999-11-03,구리시청,사회복지과,031-550-2261,,37.59011799,127.1335653
구리시,도리미,36,경기도 구리시 아차산로367번길 33,경기도 구리시 교문동 432-24번지,11954,031-554-4433,1999-12-28,구리시청,사회복지과,031-550-2261,,37.58795224,127.1283986
구리시,돌다리1,21,경기도 구리시 경춘로242번길 25-10,경기도 구리시 수택동 527-15번지,11929,031-566-0958,2001-04-15,구리시청,사회복지과,031-550-2261,,37.60086393,127.1437644
구리시,돌다리2,33,경기도 구리시 검배로9번길 21,경기도 구리시 수택동 526-2번지,11929,031-554-3174,1993-01-01,구리시청,사회복지과,031-550-2261,,37.60086565,127.1423149
구리시,동문1차,25,,경기도 구리시 인창동 707번지 동문굿모닝힐,11918,031-551-3882,1993-03-11,구리시청,사회복지과,031-550-2261,,37.60572664,127.1382584
구리시,동방,23,,경기도 구리시 교문동 1-8번지 동방아파트,11933,031-563-1536,1989-07-10,구리시청,사회복지과,031-550-2261,,37.59608714,127.1374257
구리시,동양,22,,경기도 구리시 교문동 825번지 동양아파트,11949,031-557-4803,1992-01-11,구리시청,사회복지과,031-550-2261,,37.58669963,127.13682
구리시,동원베네스트,24,,경기도 구리시 인창동 703번지,11919,031-569-0133,2005-11-30,구리시청,사회복지과,031-550-2261,,37.60728198,127.1332329
구리시,동인,33,경기도 구리시 경춘로227번길 44,경기도 구리시 인창동 296-3번지,11926,031-569-1779,1994-01-01,구리시청,사회복지과,031-550-2261,,37.60139186,127.1392018
구리시,동창1,37,경기도 구리시 동구릉로 201,경기도 구리시 인창동 31-30번지,11910,031-562-5457,1985-03-17,구리시청,사회복지과,031-550-2261,,37.61661124,127.1375419
구리시,동창2,40,경기도 구리시 동구릉로 201,경기도 구리시 인창동 31-30번지,11910,031-555-5454,1991-02-01,구리시청,사회복지과,031-550-2261,,37.61661124,127.1375419
구리시,두레물골,36,경기도 구리시 동구릉로431번길 52,경기도 구리시 사노동 310-2번지,11905,031-573-6464,2002-12-30,구리시청,사회복지과,031-550-2261,,37.63544134,127.1377571
구리시,두산,29,,경기도 구리시 교문동 766번지 두산아파트,11937,031-555-1477,1998-01-01,구리시청,사회복지과,031-550-2261,,37.59306226,127.1352915
구리시,럭키1,27,,경기도 구리시 수택동 853번지,11940,031-554-5750,1993-01-05,구리시청,사회복지과,031-550-2261,,37.59095341,127.1435646
구리시,럭키2,31,,경기도 구리시 수택동 853번지,11940,031-554-2070,1996-12-13,구리시청,사회복지과,031-550-2261,,37.59095341,127.1435646
구리시,배탈고개,22,경기도 구리시 동구릉로 48,경기도 구리시 인창동 575-18번지,11923,031-567-7885,1973-01-01,구리시청,사회복지과,031-550-2261,,37.60438941,127.1336242
구리시,백교1,37,경기도 구리시 한다리길 23,경기도 구리시 교문동 635-3번지,11955,031-566-2770,1991-12-14,구리시청,사회복지과,031-550-2261,,37.58042084,127.1276501
구리시,백교2,30,경기도 구리시 한다리길 23,경기도 구리시 교문동 635-3번지,11955,031-569-2776,1988-02-10,구리시청,사회복지과,031-550-2261,,37.58042084,127.1276501
구리시,사노,22,경기도 구리시 동구릉로 523,경기도 구리시 사노동 451-2번지,11905,031-571-0772,1990-11-01,구리시청,사회복지과,031-550-2261,,37.6438624,127.1403671
구리시,삼보,21,,경기도 구리시 인창동 665-1번지 삼보아파트,11921,031-557-8947,1995-07-04,구리시청,사회복지과,031-550-2261,,37.606616,127.1405137
