시군구명,시설종류,시설명,장기요양지정기관여부,도로명주소,지번주소,우편번호,전화번호,FAX번호,입소정원,입소현원-계,입소현원-남자,입소현원-여자,입소현원-등급내(1~5급),입소현원-등급외,연간이용인원-계,연간이용인원-남자,연간이용인원-여자,종사자정원,종사자현원-계,종사자현원-남자,종사자현원-여자,종사자현원 근무별-계,종사자현원-정규직,설치일자,설치주체-지자체,설치주체-민간,운영주체-구분,운영주체-법인(단체)명,영리/비영리,비고,WGS84위도,WGS84경도
성남시 중원구,재가노인복지시설 주야간보호,중원주간보호센터,지정,경기도 성남시 중원구 제일로35번길 51,경기도 성남시 중원구 성남동 3439번지,13366,031-751-7455,031-751-7448,21,20,4,16,20,0,31,11,20,8,8,2,6,8,6,2007-08-31,,사회복지법인,천주교 수원교구 사회복지회,사회복지법인,비영리,,37.4319423,127.1314934
성남시 중원구,재가노인복지시설 주야간보호,황송노인주간보호센터,지정,경기도 성남시 중원구 금상로 132,경기도 성남시 중원구 상대원동 279-7번지,13208,031-731-5564,031-731-5563,21,18,4,14,18,0,30,7,23,5,5,2,3,5,2,2011-01-26,,사회복지법인,대한불교조계종사회복지재단,사회복지법인,비영리,,37.44166212,127.1692068
수원시,재가노인복지시설 재가노인지원서비스,서호재가노인지원서비스센터,미지정,경기도 수원시 권선구 구운로4번길 34,경기도 수원시 권선구 구운동 501번지,16409,031-291-0911,031-291-0914,,95,34,61,0,95,95,34,61,7,7,1,6,7,,2006-01-05,,사회복지법인,조계종사회복지재단,사회복지법인,비영리,,37.27862033,126.9759784
수원시,재가노인복지시설 재가노인지원서비스,수원YWCA재가노인지원서비스센터,미지정,경기도 수원시 장안구 정자천로134번길 34,경기도 수원시 장안구 정자동 889-2번지,16319,031-252-5111,031-252-5196,,0,20,60,0,80,80,20,60,3,3,0,3,3,3,2005-07-19,,그외법인,수원YWCA,사단법인,비영리,,37.29178687,126.9919202
수원시,재가노인복지시설 재가노인지원서비스,수원재가노인지원서비스센터,미지정,경기도 수원시 권선구 세권로42번길 6,경기도 수원시 권선구 세류동 443-2번지,16586,031-2370-0179,031-226-7942,,80,39,41,49,31,80,39,41,3,3,1,2,3,3,2006-05-30,,사회복지법인,대한성공회 서울교구,사회복지법인,비영리,,37.25907092,127.0088903
수원시,재가노인복지시설 재가노인지원서비스,우만재가노인지원서비스센터,미지정,,경기도 수원시 팔달구 우만동 300번지 주공4단지아파트,16231,031-248-2815,031-248-2816,0,84,15,69,0,84,101,16,85,4,4,1,3,4,3,2005-07-12,위탁,,천주교수원교구사회복지회,사회복지법인,비영리,,37.2913696,127.0308953
수원시,재가노인복지시설 재가노인지원서비스,청솔재가노인지원서비스센터,미지정,경기도 수원시 장안구 장안로 174,경기도 수원시 장안구 정자동 286번지,16340,031-257-6811,031-257-6812,86,86,25,61,2,84,86,2,84,5,5,2,3,5,3,2005-11-24,,그외법인,용주사 포교당 수원사,학교법인,비영리,정부지원,37.29889634,126.9973329
수원시,재가노인복지시설 재가노인지원서비스,효경의손길 재가노인지원서비스센터,미지정,경기도 수원시 장안구 경수대로754번길 26-17,경기도 수원시 장안구 연무동 256-2번지,16221,031-253-0070,031-252-0078,,81,37,44,0,81,103,42,61,80,3,0,3,,3,1996-04-18,,사회복지법인,경기사회봉사회,사회복지법인,비영리,,37.29173148,127.0237567
수원시 권선구,재가노인복지시설 주야간보호,버드내재가노인복지센터,지정,경기도 수원시 권선구 권선로564번길 36,경기도 수원시 권선구 세류동 483번지,16576,031-547-6246,031-898-6541,24,50,17,33,50,0,50,17,33,8,8,4,4,8,2,2006-03-30,,사회복지법인,수원중앙복지재단,사회복지법인,비영리,,37.26104398,127.0118891
수원시 권선구,재가노인복지시설 방문요양,버드내재가노인복지센터,지정,경기도 수원시 권선구 권선로564번길 37,경기도 수원시 권선구 세류동 495-3번지,16576,031-547-6241,031-898-6541,,69,19,50,69,0,69,19,50,33,33,1,32,33,2,2006-03-30,,사회복지법인,수원중앙복지재단,사회복지법인,비영리,,37.26093582,127.0124189
수원시 권선구,재가노인복지시설 방문목욕,버드내재가노인복지센터,지정,경기도 수원시 권선구 권선로564번길 36,경기도 수원시 권선구 세류동 483번지,16576,031-547-6247,031-898-6541,,51,30,21,51,0,51,30,21,4,4,2,2,4,1,2006-03-30,,사회복지법인,수원중앙복지재단,사회복지법인,비영리,,37.26104398,127.0118891
수원시 권선구,재가노인복지시설 주야간보호,서호재가노인복지센터,지정,경기도 수원시 권선구 구운로4번길 34,경기도 수원시 권선구 구운동 501번지,16409,031-291-0911,031-291-0914,20,18,2,16,18,0,28,3,25,10,10,3,7,10,6,2014-11-04,,사회복지법인,대한불교조계종 용주사 포교당 수원사,사회복지법인,비영리,,37.27862033,126.9759784
수원시 권선구,재가노인복지시설 방문요양,서호재가노인복지센터,지정,경기도 수원시 권선구 구운로4번길 34,경기도 수원시 권선구 구운동 501번지,16409,031-291-0911,031-291-0914,,32,8,24,32,0,50,11,39,26,26,1,25,26,3,2014-11-04,,사회복지법인,대한불교조계종 용주사 포교당 수원사,사회복지법인,비영리,,37.27862033,126.9759784
수원시 권선구,재가노인복지시설 방문요양,수원재가노인지원서비스센터,지정,경기도 수원시 권선구 세권로42번길 6,경기도 수원시 권선구 세류동 443-2번지,16586,031-306-3633,031-226-7942,,35,3,32,35,0,35,3,32,32,32,3,29,32,32,2008-06-23,,사회복지법인,대한성공회 서울교구,사회복지법인,비영리,,37.25907092,127.0088903
수원시 영통구,재가노인복지시설 주야간보호,영통종합사회복지관 부설 영통노인주간보호센터,지정,경기도 수원시 영통구 반달로 45,경기도 수원시 영통구 영통동 1012-5번지,16705,031-201-8356,031-201-8351,21,20,5,15,20,0,28,9,19,7,8,1,7,8,6,2004-07-27,위탁,,대한불교조계종사회복지재단,사회복지법인,비영리,,37.25051491,127.0773296
수원시 영통구,재가노인복지시설 방문요양,예일노인복지센터,지정,,,,031-237-1225,031-237-1227,,13,2,11,13,0,13,2,11,14,14,1,13,14,14,2007-05-14,,개인,,개인,영리,,,
수원시 영통구,재가노인복지시설 방문목욕,예일노인복지센터,지정,,,,031-237-1225,031-237-1227,,1,1,0,1,0,1,1,0,14,14,1,13,14,14,2007-05-14,,개인,,개인,영리,,,
수원시 장안구,재가노인복지시설 주야간보호,밤밭노인주간보호센터,지정,경기도 수원시 장안구 상률로 53,경기도 수원시 장안구 율전동 40-1번지,16352,031-8019-8859,031-801-9998,21,20,1,19,20,0,252,33,219,7,7,1,6,7,1,2016-01-06,,사회복지법인,한국장로교복지재단,사회복지법인,비영리,,37.30665026,126.9720656
수원시 장안구,재가노인복지시설 방문요양,수원YWCA재가노인센터,지정,경기도 수원시 장안구 정자천로134번길 34,경기도 수원시 장안구 정자동 889-2번지,16319,031-252-5125,031-268-5017,,32,5,27,32,0,56,11,45,24,24,0,24,24,11,2007-12-07,,그외법인,수원YWCA,사단법인,비영리,,37.29178687,126.9919202
수원시 장안구,재가노인복지시설 주야간보호,수원YWCA재가노인센터,지정,경기도 수원시 장안구 정자천로134번길 34,경기도 수원시 장안구 정자동 889-2번지,16319,031-252-5125,031-268-5017,14,0,0,0,0,0,22,8,14,7,7,1,6,7,4,2007-12-07,,그외법인,수원YWCA,사단법인,비영리,,37.29178687,126.9919202
수원시 장안구,재가노인복지시설 주야간보호,수원시립노인주간보호센터,지정,경기도 수원시 장안구 수일로 33,경기도 수원시 장안구 파장동 199-2번지,16206,031-248-0141,031-257-0150,24,24,5,19,24,0,27,7,20,9,9,4,5,9,9,2005-03-03,위탁,,원불교창필재단,사회복지법인,비영리,,37.31253773,126.9956172
수원시 장안구,재가노인복지시설 방문요양,청솔재가노인지원서비스센터,지정,경기도 수원시 장안구 장안로 174,경기도 수원시 장안구 정자동 286번지,16340,031-257-6811,031-257-6812,12,12,1,11,12,0,12,1,11,11,13,2,11,13,2,2005-11-24,,그외법인,삼일학원,학교법인,비영리,,37.29889634,126.9973329
수원시 장안구,재가노인복지시설 방문목욕,효경의손길 재가노인지원서비스센터,지정,경기도 수원시 장안구 경수대로754번길 26-17,경기도 수원시 장안구 연무동 256-2번지,16221,031-251-0090,031-252-0078,,0,0,0,0,0,3,0,3,23,23,1,22,1,1,2008-12-05,,사회복지법인,경기사회봉사회,사회복지법인,비영리,,37.29173148,127.0237567
수원시 장안구,재가노인복지시설 방문요양,효경의손길 재가노인지원서비스센터,지정,경기도 수원시 장안구 경수대로754번길 26-17,경기도 수원시 장안구 연무동 256-2번지,16221,031-251-0090,031-252-0078,,11,2,9,11,0,17,2,15,23,23,1,22,1,1,2008-06-17,,사회복지법인,경기사회봉사회,사회복지법인,비영리,,37.29173148,127.0237567
수원시 팔달구,재가노인복지시설 방문목욕,"""A+""굿-모닝 전문사례관리센터",지정,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,개인,,개인,영리,휴지기관,,
수원시 팔달구,재가노인복지시설 방문요양,"""A+""굿-모닝 전문사례관리센터",지정,,,,,,,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,개인,,개인,영리,휴지기관,,
수원시 팔달구,재가노인복지시설 주야간보호,수원성노인주간보호센터,지정,경기도 수원시 팔달구 수성로 100,경기도 수원시 팔달구 화서동 410-7번지,16432,031-298-8208,031-298-8209,21,21,2,19,21,0,37,5,32,8,8,2,6,8,7,2004-07-01,,그외법인,감리교유지재단,재단법인,비영리,,37.28320851,126.9867005
시흥시,재가노인복지시설 주야간보호,거모노인주간보호센터,지정,경기도 시흥시 군자로466번길 37,경기도 시흥시 거모동 1738-9번지,15070,031-493-1146,031-493-1147,29,29,7,22,29,0,29,6,23,12,12,1,11,12,12,2002-08-03,,사회복지법인,삼우복지재단,사회복지법인,비영리,,37.34474898,126.781224
시흥시,재가노인복지시설 방문요양,거모노인주간보호센터,지정,경기도 시흥시 군자로466번길 37,경기도 시흥시 거모동 1738-9번지,15070,031-493-1146,031-493-1147,0,5,1,4,5,0,7,2,5,5,5,0,4,5,5,2002-08-03,,사회복지법인,삼우복지재단,사회복지법인,비영리,,37.34474898,126.781224
시흥시,재가노인복지시설 방문목욕,거모노인주간보호센터,지정,경기도 시흥시 군자로466번길 37,경기도 시흥시 거모동 1738-9번지,15070,031-493-1146,031-493-1147,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,2002-08-03,,사회복지법인,삼우복지재단,사회복지법인,비영리,,37.34474898,126.781224
시흥시,재가노인복지시설 방문요양,늘푸른데이케어센터,지정,경기도 시흥시 은행로 165,경기도 시흥시 대야동 578-1번지,14914,031-435-7004,031-435-7005,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,2016-07-29,,개인,,개인,영리,,37.44549448,126.7983527
시흥시,재가노인복지시설 주야간보호,늘푸른데이케어센터,지정,경기도 시흥시 은행로 165,경기도 시흥시 대야동 578-1번지,14914,031-435-7004,031-435-7005,25,11,2,9,11,0,11,2,9,7,7,2,5,7,7,2016-07-29,,개인,,개인,영리,,37.44549448,126.7983527
시흥시,재가노인복지시설 주야간보호,목감은빛사랑채,지정,경기도 시흥시 목감초등길 45,경기도 시흥시 조남동 산9-19번지,14984,031-403-0110,031-403-0196,20,16,5,11,15,1,23,6,17,6,6,0,6,6,5,2007-11-21,위탁,,천주교 수원교구 사회복지회,사회복지법인,비영리,,37.38574751,126.8585186
시흥시,재가노인복지시설 주야간보호,배곧데이케어센터,지정,경기도 시흥시 배곧4로 18,경기도 시흥시 정왕동 2475번지,15010,031-488-8884,031-434-4575,44,4,1,3,3,1,5,2,3,4,4,0,4,4,4,2017-12-11,,개인,,개인,영리,,37.37794439,126.7265824
시흥시,재가노인복지시설 방문요양,보살핌가정봉사원파견센터,지정,경기도 시흥시 시흥대로 1079-1,경기도 시흥시 신천동 883-4번지,14951,031-404-1339,031-435-0772,0,29,5,24,29,0,39,8,31,28,28,0,28,28,2,2008-05-29,,그외법인,복지세상미래,사단법인,비영리,,37.43223992,126.7927394
시흥시,재가노인복지시설 재가노인지원서비스,보살핌가정봉사원파견센터,미지정,경기도 시흥시 시흥대로 1079-1,경기도 시흥시 신천동 883-4번지,14951,031-404-1339,031-435-0772,0,82,12,70,0,82,103,15,88,3,3,0,3,3,3,2007-02-14,,그외법인,복지세상미래,사단법인,비영리,,37.43223992,126.7927394
시흥시,재가노인복지시설 주야간보호,부활사랑 노인주야간보호센터,지정,경기도 시흥시 두문로 6,경기도 시흥시 신천동 892-5번지,14951,031-312-2570,031-314-6752,17,0,0,0,0,0,0,0,0,4,4,1,3,4,4,2017-12-21,,개인,,개인,영리,,37.42957093,126.7916058
시흥시,재가노인복지시설 재가노인지원서비스,시흥가정봉사원파견센터,미지정,경기도 시흥시 오동마을로6번안길 34,경기도 시흥시 정왕동 2323-10번지,15049,031-431-0137,031-497-0400,0,87,25,62,0,87,95,27,68,3,3,0,3,3,3,2007-01-03,,그외법인,사)시흥시자원봉사단체협의회,사단법인,비영리,,37.35136224,126.7455282
시흥시,재가노인복지시설 주야간보호,시흥시노인종합복지관 부설 시흥시노인주간보호센터,지정,경기도 시흥시 장현능곡로 214,경기도 시흥시 능곡동 765번지,14995,031-404-3100,031-404-3122,20,20,5,15,20,0,39,11,28,9,9,0,9,9,9,2010-06-25,위탁,,천주교 수원교구 사회복지회,사회복지법인,비영리,,37.36847445,126.8133505
시흥시,재가노인복지시설 방문목욕,시흥재가노인통합지원센터,지정,경기도 시흥시 오동마을로6번안길 34,경기도 시흥시 정왕동 2323-10번지,15049,031-431-0138,031-497-0400,0,0,0,0,0,0,2,1,1,40,40,0,40,40,1,2007-01-03,,그외법인,사)시흥시자원봉사단체협의회,사단법인,비영리,,37.35136224,126.7455282
시흥시,재가노인복지시설 방문요양,시흥재가노인통합지원센터,지정,경기도 시흥시 오동마을로6번안길 34,경기도 시흥시 정왕동 2323-10번지,15049,031-431-0138,031-497-0400,0,44,13,31,44,0,61,17,44,40,40,0,40,40,1,2007-01-03,,그외법인,사)시흥시자원봉사단체협의회,사단법인,비영리,,37.35136224,126.7455282
시흥시,재가노인복지시설 주야간보호,작은자리 은빛사랑채,지정,경기도 시흥시 시흥대로 1087,경기도 시흥시 신천동 882-3번지,14951,031-313-3667,031-313-6335,35,34,8,26,34,0,54,12,42,14,14,2,12,14,10,2006-11-28,,사회복지법인,복음자리,사회복지법인,비영리,,37.43287963,126.7927376
시흥시,재가노인복지시설 주야간보호,함현상생은빛사랑채,지정,경기도 시흥시 함송로29번길 67,경기도 시흥시 정왕동 1878-11번지,15017,031-432-1826,031-432-6501,40,40,12,28,39,1,40,12,28,16,16,1,15,16,10,2007-11-21,,사회복지법인,상생복지회,사회복지법인,비영리,,37.36419287,126.7374696
안산시,재가노인복지시설 재가노인지원서비스,단원재가노인지원서비스센터,미지정,경기도 안산시 단원구 선부광장1로 134,경기도 안산시 단원구 선부동 1077-9번지,15368,031-405-1188,031-405-8345,0,82,27,55,1,81,95,32,63,3,3,1,2,3,3,2006-02-09,위탁,,사회복지법인기독교대한감리회사회복지재단,사회복지법인,비영리,,37.3321411,126.8106097
안산시,재가노인복지시설 재가노인지원서비스,상록재가노인지원서비스센터,미지정,경기도 안산시 상록구 고잔로 162,경기도 안산시 상록구 성포동 589번지,15300,031-414-2271,031-486-6600,0,83,16,67,0,83,85,15,70,5,5,1,4,5,1,2007-08-30,위탁,,사단법인 대한노인회,사단법인,비영리,,37.31755835,126.8441864
안산시,재가노인복지시설 재가노인지원서비스,초지재가노인지원서비스센터,미지정,경기도 안산시 단원구 원초로 76,경기도 안산시 단원구 초지동 604-3번지,15387,031-410-2151,031-410-3847,0,77,24,53,0,77,88,29,59,3,3,1,2,3,1,2005-12-21,위탁,,사회복지법인안산제일복지재단,사회복지법인,비영리,,37.32614156,126.8058862
안산시 단원구,재가노인복지시설 주야간보호,단원구노인복지관부설올리사랑장기요양센터,지정,경기도 안산시 단원구 선부광장1로 134,경기도 안산시 단원구 선부동 1077-9번지,15368,031-405-1188,031-405-8345,24,21,4,17,21,0,32,4,28,10,10,2,8,10,3,2008-06-18,,사회복지법인,사회복지법인기독교대한감리회사회복지재단,사회복지법인,비영리,,37.3321411,126.8106097
